Nom^Equip^Posició^Alçada^Pes^Edat
Geovany Soto^CHC^Base^196.11^74.1^24
Scott Moore^CHC^Pivot^198.81^68.4^23
Derrek Lee^CHC^Pivot^206.86^93.1^31
Ryan Theriot^CHC^Alero^190.75^66.5^27
Ronny Cedeno^CHC^Ala-pivot^193.42^68.4^24
Aramis Ramirez^CHC^Alero^196.11^81.7^29
Cesar Izturis^CHC^Alero^185.37^66.5^27
Alfonso Soriano^CHC^Escolta^196.11^68.4^31
Jacque Jones^CHC^Escolta^188.06^74.1^32
Daryle Ward^CHC^Escolta^198.81^87.4^32
Cliff Floyd^CHC^Escolta^204.17^87.4^34
Mark DeRosa^CHC^Escolta^196.11^77.9^32
Matt Murton^CHC^Escolta^196.11^81.7^25
Buck Coats^CHC^Escolta^201.5^74.1^25
Angel Pagan^CHC^Escolta^196.11^68.4^26
Sean Marshall^CHC^Base^212.24^77.9^24
Carlos Marmol^CHC^Base^198.81^68.4^24
Ryan O'Malley^CHC^Base^196.11^72.2^27
Juan Mateo^CHC^Base^198.81^68.4^24
Rich Hill^CHC^Base^206.86^72.2^27
Angel Guzman^CHC^Base^201.5^72.2^25
Wade Miller^CHC^Base^198.81^83.6^30
Jason Marquis^CHC^Base^196.11^79.8^29
Carlos Zambrano^CHC^Base^206.86^96.9^26
Ted Lilly^CHC^Base^196.11^72.2^31
Mark Prior^CHC^Base^206.86^87.4^26
Neal Cotts^CHC^Pivot^198.81^76.0^27
Will Ohman^CHC^Pivot^198.81^77.9^30
Scott Eyre^CHC^Pivot^196.11^79.8^35
Kerry Wood^CHC^Pivot^206.86^85.5^30
Ryan Dempster^CHC^Pivot^198.81^81.7^30
Bob Howry^CHC^Pivot^206.86^83.6^34
Mike Wuertz^CHC^Pivot^201.5^77.9^28
Roberto Novoa^CHC^Pivot^206.86^76.0^28
Chris Snyder^ARZ^Base^201.5^83.6^26
Miguel Montero^ARZ^Base^190.75^74.86^24
Conor Jackson^ARZ^Pivot^198.81^85.5^25
Robby Hammock^ARZ^Pivot^188.06^71.06^30
Tony Clark^ARZ^Pivot^212.24^93.1^35
Orlando Hudson^ARZ^Alero^193.42^70.3^29
Stephen Drew^ARZ^Ala-pivot^193.42^70.3^24
Alberto Callaspo^ARZ^Ala-pivot^188.06^66.5^24
Chad Tracy^ARZ^Alero^198.81^76.0^27
Chris Young^ARZ^Escolta^198.81^68.4^23
Scott Hairston^ARZ^Escolta^193.42^71.44^27
Carlos Quentin^ARZ^Escolta^196.11^85.5^25
Jeff DaVanon^ARZ^Escolta^193.42^76.0^33
Eric Byrnes^ARZ^Escolta^198.81^79.8^31
Livan Hernandez^ARZ^Base^198.81^93.1^32
Doug Davis^ARZ^Base^204.17^80.94^31
Randy Johnson^ARZ^Base^220.29^87.78^43
Juan Cruz^ARZ^Base^198.81^62.7^28
Brandon Webb^ARZ^Base^198.81^86.64^28
Enrique Gonzalez^ARZ^Base^188.06^79.8^25
Dana Eveland^ARZ^Base^196.11^95.0^23
Brandon Medders^ARZ^Pivot^196.11^72.58^27
Tony Pe?a^ARZ^Pivot^198.81^72.2^25
Doug Slaten^ARZ^Pivot^206.86^76.0^27
Edgar Gonzalez^ARZ^Pivot^193.42^81.7^24
Jose Valverde^ARZ^Pivot^204.17^96.52^28
Jorge Julio^ARZ^Pivot^196.11^88.16^28
Brandon Lyon^ARZ^Pivot^196.11^68.4^28
Miguel Olivo^FLA^Base^193.42^81.7^29
Matt Treanor^FLA^Base^198.81^83.6^31
Mike Jacobs^FLA^Pivot^198.81^68.4^26
Dan Uggla^FLA^Alero^190.75^76.0^27
Robert Andino^FLA^Ala-pivot^193.42^64.6^23
Hanley Ramirez^FLA^Ala-pivot^201.5^74.1^23
Miguel Cabrera^FLA^Alero^198.81^79.8^24
Aaron Boone^FLA^Alero^198.81^76.0^34
Joe Borchard^FLA^Escolta^206.86^83.6^28
Alfredo Amezaga^FLA^Escolta^188.06^62.7^29
Cody Ross^FLA^Escolta^190.75^68.4^26
Josh Willingham^FLA^Escolta^196.11^76.0^28
Jeremy Hermida^FLA^Escolta^204.17^76.0^23
Eric Reed^FLA^Escolta^190.75^64.6^26
Reggi Abercrombie^FLA^Escolta^201.5^85.12^27
Ricky Nolasco^FLA^Base^198.81^83.6^24
Anibal Sanchez^FLA^Base^193.42^68.4^23
Scott Olsen^FLA^Base^204.17^75.24^23
Josh Johnson^FLA^Base^212.24^91.2^23
Dontrelle Willis^FLA^Base^204.17^90.82^25
Logan Kensing^FLA^Pivot^196.11^70.3^25
Sergio Mitre^FLA^Pivot^204.17^79.8^26
Kevin Gregg^FLA^Pivot^209.55^83.6^29
Travis Bowyer^FLA^Pivot^201.5^76.0^26
Renyel Pinto^FLA^Pivot^204.17^74.1^25
Randy Messenger^FLA^Pivot^193.42^83.6^26
Yusmeiro Petit^FLA^Pivot^193.42^87.4^22
Carlos Martinez^FLA^Pivot^196.11^64.6^25
Taylor Tankersley^FLA^Pivot^196.11^83.6^24
Henry Owens^FLA^Pivot^201.5^87.4^28
Jose Garcia^FLA^Pivot^190.75^62.7^22
Matt Lindstrom^FLA^Pivot^204.17^77.9^27
Javier Valentin^CIN^Base^188.06^72.96^31
Chad Moeller^CIN^Base^201.5^79.8^32
David Ross^CIN^Base^198.81^77.9^30
Joey Votto^CIN^Pivot^201.5^76.0^23
Scott Hatteberg^CIN^Pivot^196.11^79.8^37
Brandon Phillips^CIN^Alero^190.75^70.3^26
Juan Castro^CIN^Ala-pivot^190.75^74.1^35
Alex Gonzalez^CIN^Ala-pivot^193.42^76.76^30
Mark Bellhorn^CIN^Alero^196.11^77.9^33
Edwin Encarnacion^CIN^Alero^196.11^74.1^24
Jeff Keppinger^CIN^Alero^193.42^68.4^27
Norris Hopper^CIN^Escolta^185.37^76.0^28
Chris Denorfia^CIN^Escolta^196.11^70.3^27
Adam Dunn^CIN^Escolta^209.55^91.2^27
Bubba Crosby^CIN^Escolta^190.75^70.3^31
Jeff Conine^CIN^Escolta^196.11^83.6^41
Ken Griffey Jr.^CIN^Escolta^201.5^77.9^37
Josh Hamilton^CIN^Escolta^204.17^77.9^26
Ryan Freel^CIN^Escolta^188.06^68.4^31
Kyle Lohse^CIN^Base^198.81^76.38^28
Bronson Arroyo^CIN^Base^206.86^72.2^30
Eric Milton^CIN^Base^201.5^79.04^32
Aaron Harang^CIN^Base^212.24^91.2^29
Kirk Saarloos^CIN^Base^193.42^83.6^28
Elizardo Ramirez^CIN^Base^193.42^68.4^24
Todd Coffey^CIN^Pivot^206.86^87.4^26
Brian Shackelford^CIN^Pivot^196.11^74.1^30
Bill Bray^CIN^Pivot^201.5^81.7^24
Bobby Livingston^CIN^Pivot^201.5^72.2^24
Matt Belisle^CIN^Pivot^201.5^74.1^27
Gary Majewski^CIN^Pivot^196.11^81.7^27
Mike Stanton^CIN^Pivot^196.11^81.7^40
Brad Salmon^CIN^Pivot^204.17^83.6^27
Jared Burton^CIN^Pivot^206.86^83.6^26
David Weathers^CIN^Pivot^201.5^87.4^37
Rheal Cormier^CIN^Pivot^188.06^74.1^40
Yorvit Torrealba^COL^Base^190.75^72.2^29
Chris Iannetta^COL^Base^190.75^74.1^24
Alvin Colina^COL^Base^201.5^79.42^25
Todd Helton^COL^Pivot^198.81^77.52^34
Jamey Carroll^COL^Alero^185.37^64.6^33
Kaz Matsui^COL^Alero^188.06^70.3^31
Troy Tulowitzki^COL^Ala-pivot^201.5^77.9^22
Clint Barmes^COL^Ala-pivot^193.42^66.5^28
Garrett Atkins^COL^Alero^201.5^79.8^27
Ryan Spilborghs^COL^Escolta^196.11^72.2^27
Cory Sullivan^COL^Escolta^193.42^68.4^28
Jeff Salazar^COL^Escolta^193.42^68.4^26
Willy Taveras^COL^Escolta^193.42^60.8^25
Matt Holliday^COL^Escolta^204.17^89.3^27
Brad Hawpe^COL^Escolta^201.5^76.0^28
Jeff Baker^COL^Escolta^198.81^79.8^26
Javy Lopez^COL^Alero^201.5^85.12^36
Byung-Hyun Kim^COL^Base^185.37^68.4^28
Rodrigo Lopez^COL^Base^196.11^72.2^31
Brian Lawrence^COL^Base^193.42^74.86^31
Josh Fogg^COL^Base^193.42^77.14^30
Aaron Cook^COL^Base^201.5^77.9^28
Denny Bautista^COL^Base^206.86^64.6^27
Ubaldo Jimenez^COL^Base^204.17^76.0^23
Jason Hirsh^COL^Base^214.93^95.0^25
Jeff Francis^COL^Base^206.86^76.0^26
Taylor Buchholz^COL^Base^204.17^83.6^25
Ryan Speier^COL^Pivot^212.24^76.0^28
Ramon Ramirez^COL^Pivot^190.75^72.2^26
Manny Corpas^COL^Pivot^201.5^64.6^24
Juan Morillo^COL^Pivot^196.11^72.2^23
Brian Fuentes^COL^Pivot^204.17^83.6^32
LaTroy Hawkins^COL^Pivot^206.86^81.7^34
Tom Martin^COL^Pivot^196.11^78.28^37
Jeremy Affeldt^COL^Pivot^204.17^81.7^28
Paul Lo Duca^NYM^Base^188.06^70.3^35
Ramon Castro^NYM^Base^201.5^89.3^31
Julio Franco^NYM^Pivot^196.11^71.44^49
Carlos Delgado^NYM^Pivot^201.5^87.4^35
Jose Valentin^NYM^Alero^188.06^74.1^37
Anderson Hernandez^NYM^Alero^185.37^63.84^24
Damion Easley^NYM^Ala-pivot^190.75^72.2^37
Jose Reyes^NYM^Ala-pivot^193.42^60.8^24
David Wright^NYM^Alero^193.42^76.0^24
Ben Johnson^NYM^Escolta^196.11^76.0^26
Endy Chavez^NYM^Escolta^188.06^71.82^29
David Newhan^NYM^Escolta^188.06^68.4^33
Carlos Beltran^NYM^Escolta^196.11^72.2^30
Shawn Green^NYM^Escolta^204.17^76.0^34
Moises Alou^NYM^Escolta^201.5^83.6^41
Lastings Milledge^NYM^Escolta^193.42^71.06^22
Alay Soler^NYM^Base^196.11^91.2^27
Mike Pelfrey^NYM^Base^212.24^72.2^23
Pedro Martinez^NYM^Base^190.75^68.4^35
Tom Glavine^NYM^Base^193.42^70.3^41
Chan Ho Park^NYM^Base^198.81^79.8^34
Orlando Hernandez^NYM^Base^198.81^83.6^37
Dave Williams^NYM^Base^198.81^83.22^28
Oliver Perez^NYM^Base^193.42^72.2^26
John Maine^NYM^Base^204.17^73.34^26
Marcos Carvajal^NYM^Pivot^204.17^66.5^23
Ambiorix Burgos^NYM^Pivot^193.42^68.4^23
Jason Vargas^NYM^Pivot^193.42^81.7^24
Jon Adkins^NYM^Pivot^190.75^79.8^30
Juan Padilla^NYM^Pivot^193.42^76.0^30
Duaner Sanchez^NYM^Pivot^193.42^72.2^27
Pedro Feliciano^NYM^Pivot^188.06^70.3^31
Aaron Heilman^NYM^Pivot^206.86^83.6^28
Jorge Sosa^NYM^Pivot^198.81^64.6^30
Scott Schoeneweis^NYM^Pivot^193.42^74.1^33
Guillermo Mota^NYM^Pivot^204.17^77.9^34
Billy Wagner^NYM^Pivot^190.75^74.1^36
Philip Humber^NYM^Pivot^204.17^79.8^24
Brad Ausmus^HOU^Base^190.75^72.2^38
Humberto Quintero^HOU^Base^196.11^72.2^28
Hector Gimenez^HOU^Base^188.06^68.4^24
Lance Berkman^HOU^Pivot^196.11^83.6^31
Mike Lamb^HOU^Pivot^196.11^72.2^32
Mark Loretta^HOU^Alero^193.42^70.68^36
Craig Biggio^HOU^Alero^190.75^70.3^41
Brooks Conrad^HOU^Alero^190.75^72.2^27
Chris Burke^HOU^Alero^190.75^68.4^27
Eric Bruntlett^HOU^Alero^193.42^72.2^29
Adam Everett^HOU^Ala-pivot^193.42^64.6^30
Morgan Ensberg^HOU^Alero^198.81^79.8^32
Carlos Lee^HOU^Escolta^198.81^91.2^31
Jason Lane^HOU^Escolta^198.81^83.6^30
Orlando Palmeiro^HOU^Escolta^190.75^68.4^38
Luke Scott^HOU^Escolta^193.42^79.8^29
Charlton Jimerson^HOU^Escolta^201.5^79.8^27
Fernando Nieve^HOU^Base^193.42^74.1^25
Wandy Rodriguez^HOU^Base^190.75^60.8^28
Brandon Backe^HOU^Base^193.42^68.4^29
Matt Albers^HOU^Base^193.42^77.9^24
Woody Williams^HOU^Base^193.42^76.0^41
Roy Oswalt^HOU^Base^193.42^70.3^30
Jason Jennings^HOU^Base^198.81^93.1^29
Miguel Asencio^HOU^Pivot^198.81^72.2^26
Brad Lidge^HOU^Pivot^206.86^79.8^30
Trever Miller^HOU^Pivot^201.5^76.0^34
David Borkowski^HOU^Pivot^196.11^76.0^30
Dan Wheeler^HOU^Pivot^201.5^84.36^29
Paul Estrada^HOU^Pivot^196.11^81.7^24
Lincoln Holdzkom^HOU^Pivot^204.17^91.2^25
Chris Sampson^HOU^Pivot^193.42^64.6^29
Chad Qualls^HOU^Pivot^206.86^83.6^29
Ezequiel Astacio^HOU^Pivot^201.5^59.28^27
Mike Lieberthal^LA^Base^193.42^72.2^35
Russell Martin^LA^Base^190.75^76.76^24
Olmedo Saenz^LA^Pivot^190.75^83.98^36
James Loney^LA^Pivot^201.5^76.0^23
Nomar Garciaparra^LA^Pivot^193.42^72.2^34
Jeff Kent^LA^Alero^196.11^79.8^39
Ramon Martinez^LA^Alero^196.11^72.2^34
Marlon Anderson^LA^Alero^190.75^76.0^33
Rafael Furcal^LA^Ala-pivot^188.06^62.7^29
Wilson Betemit^LA^Alero^201.5^72.2^27
Andy LaRoche^LA^Alero^190.75^70.3^23
Matt Kemp^LA^Escolta^204.17^87.4^22
Andre Ethier^LA^Escolta^196.11^79.04^25
Delwyn Young^LA^Escolta^182.68^79.42^25
Jason Repko^LA^Escolta^190.75^66.5^26
Juan Pierre^LA^Escolta^193.42^68.4^30
Luis Gonzalez^LA^Escolta^198.81^76.0^39
Jason Schmidt^LA^Base^206.86^77.9^34
Randy Wolf^LA^Base^193.42^76.0^31
Brad Penny^LA^Base^204.17^95.0^29
Derek Lowe^LA^Base^209.55^79.8^34
Mark Hendrickson^LA^Base^217.6^87.4^33
Chad Billingsley^LA^Base^193.42^92.72^23
Takashi Saito^LA^Pivot^196.11^76.76^37
Jonathan Broxton^LA^Pivot^204.17^91.2^23
Hong-Chih Kuo^LA^Pivot^193.42^76.0^26
Eric Stults^LA^Pivot^193.42^81.7^27
Chin-Hui Tsao^LA^Pivot^198.81^67.26^26
Tim Hamulack^LA^Pivot^204.17^79.8^30
Yhency Brazoban^LA^Pivot^196.11^64.6^27
Brett Tomko^LA^Pivot^204.17^81.7^34
Joe Beimel^LA^Pivot^201.5^82.46^30
Elmer Dessens^LA^Pivot^188.06^75.24^36
Ryan Budde^PHI^Base^190.75^76.0^28
Rod Barajas^PHI^Base^198.81^83.6^31
Carlos Ruiz^PHI^Base^193.42^64.6^28
Chris Coste^PHI^Base^196.11^76.0^34
Ryan Howard^PHI^Pivot^204.17^87.4^27
Wes Helms^PHI^Pivot^204.17^87.78^31
Chase Utley^PHI^Alero^196.11^69.54^28
Danny Sandoval^PHI^Alero^190.75^72.96^28
Jimmy Rollins^PHI^Ala-pivot^182.68^63.46^28
Abraham Nu?ez^PHI^Alero^190.75^72.2^31
Michael Bourn^PHI^Escolta^190.75^68.4^24
Chris Roberson^PHI^Escolta^198.81^68.4^28
Jayson Werth^PHI^Escolta^206.86^81.7^28
Shane Victorino^PHI^Escolta^185.37^60.8^26
Aaron Rowand^PHI^Escolta^193.42^77.9^30
Pat Burrell^PHI^Escolta^204.17^84.74^30
Greg Dobbs^PHI^Alero^196.11^77.9^29
Cole Hamels^PHI^Base^201.5^66.5^23
Alfredo Simon^PHI^Base^204.17^64.6^26
Scott Mathieson^PHI^Base^201.5^72.2^23
Freddy Garcia^PHI^Base^204.17^91.2^32
Jamie Moyer^PHI^Base^193.42^66.5^44
Jon Lieber^PHI^Base^198.81^87.4^37
Brett Myers^PHI^Base^204.17^84.74^27
Adam Eaton^PHI^Base^198.81^74.48^29
Geoff Geary^PHI^Pivot^193.42^63.46^31
Clay Condrey^PHI^Pivot^201.5^74.1^31
Ryan Madson^PHI^Pivot^209.55^72.2^27
Antonio Alfonseca^PHI^Pivot^206.86^95.0^35
Tom Gordon^PHI^Pivot^188.06^72.2^39
Brian Sanches^PHI^Pivot^193.42^72.2^29
Jim Ed Warden^PHI^Pivot^212.24^72.2^28
Anderson Garcia^PHI^Pivot^198.81^64.6^26
Eude Brito^PHI^Pivot^190.75^60.8^29
Fabio Castro^PHI^Pivot^182.68^57.0^22
Matt Smith^PHI^Pivot^206.86^85.5^28
Damian Miller^MLW^Base^201.5^83.6^37
Johnny Estrada^MLW^Base^190.75^79.42^31
Mike Rivera^MLW^Base^193.42^79.8^30
J.D. Closser^MLW^Base^188.06^66.88^27
Prince Fielder^MLW^Pivot^193.42^98.8^23
Rickie Weeks^MLW^Alero^193.42^74.1^24
Tony Graffanino^MLW^Alero^196.11^72.2^35
Craig Counsell^MLW^Ala-pivot^193.42^69.92^37
J.J. Hardy^MLW^Ala-pivot^198.81^68.4^25
Bill Hall^MLW^Ala-pivot^193.42^74.1^27
Vinny Rottino^MLW^Alero^193.42^74.1^27
Corey Koskie^MLW^Alero^201.5^83.22^34
Kevin Mench^MLW^Escolta^193.42^85.5^29
Geoff Jenkins^MLW^Escolta^196.11^80.56^33
Brady Clark^MLW^Escolta^198.81^76.76^34
Tony Gwynn Jr.^MLW^Escolta^193.42^70.3^24
Corey Hart^MLW^Escolta^209.55^76.0^25
Gabe Gross^MLW^Escolta^201.5^79.42^27
Laynce Nix^MLW^Escolta^193.42^76.0^26
Drew Anderson^MLW^Escolta^198.81^74.1^26
Claudio Vargas^MLW^Base^201.5^86.64^29
Chris Capuano^MLW^Base^201.5^79.8^29
Ben Hendrickson^MLW^Base^204.17^72.2^26
Dave Bush^MLW^Base^198.81^80.56^27
Carlos Villanueva^MLW^Base^198.81^72.2^23
Ben Sheets^MLW^Base^196.11^82.84^29
Jeff Suppan^MLW^Base^198.81^83.6^32
Brian Shouse^MLW^Pivot^190.75^72.2^38
Francisco Cordero^MLW^Pivot^198.81^89.3^32
Derrick Turnbow^MLW^Pivot^201.5^79.8^29
Matt Wise^MLW^Pivot^204.17^76.0^31
Grant Balfour^MLW^Pivot^198.81^71.44^29
Dennis Sarfate^MLW^Pivot^204.17^79.8^26
Jose Capellan^MLW^Pivot^204.17^89.3^26
Greg Aquino^MLW^Pivot^196.11^71.44^29
Josh Bard^SD^Base^201.5^81.7^29
Rob Bowen^SD^Base^201.5^82.08^26
Adrian Gonzalez^SD^Pivot^198.81^83.6^25
Marcus Giles^SD^Alero^182.68^68.4^29
Todd Walker^SD^Alero^193.42^70.3^34
Geoff Blum^SD^Ala-pivot^201.5^76.0^34
Khalil Greene^SD^Ala-pivot^190.75^79.8^27
Paul McAnulty^SD^Escolta^188.06^83.6^26
Terrmel Sledge^SD^Escolta^193.42^70.3^30
Jack Cust^SD^Escolta^196.11^87.78^28
Jose Cruz Jr.^SD^Escolta^193.42^79.8^33
Russell Branyan^SD^Escolta^201.5^74.1^31
Mike Cameron^SD^Escolta^198.81^76.0^34
Brian Giles^SD^Escolta^188.06^77.9^36
Kevin Kouzmanoff^SD^Alero^196.11^76.0^26
Mike Thompson^SD^Base^204.17^76.0^26
Clay Hensley^SD^Base^190.75^72.2^28
Chris Young^SD^Base^220.29^95.0^28
Greg Maddux^SD^Base^193.42^70.3^41
Jake Peavy^SD^Base^196.11^68.4^26
Scott Cassidy^SD^Pivot^198.81^64.6^31
Scott Strickland^SD^Pivot^190.75^68.4^31
Scott Linebrink^SD^Pivot^201.5^79.04^31
Doug Brocail^SD^Pivot^206.86^89.3^40
Trevor Hoffman^SD^Pivot^193.42^81.7^39
Heath Bell^SD^Pivot^198.81^92.72^29
Royce Ring^SD^Pivot^193.42^83.6^26
Cla Meredith^SD^Pivot^196.11^70.3^24
Andrew Brown^SD^Pivot^209.55^87.4^26
Mike Adams^SD^Pivot^206.86^72.2^29
Justin Hampson^SD^Pivot^196.11^76.0^27
Kevin Cameron^SD^Pivot^196.11^68.4^27
Ryan Ketchner^SD^Pivot^196.11^72.2^25
Brian Schneider^WAS^Base^196.11^74.48^30
Jesus Flores^WAS^Base^196.11^68.4^22
Larry Broadway^WAS^Pivot^204.17^87.4^26
Nick Johnson^WAS^Pivot^201.5^85.12^28
Bernie Castro^WAS^Alero^188.06^60.8^28
Josh Wilson^WAS^Ala-pivot^196.11^67.64^26
Cristian Guzman^WAS^Ala-pivot^193.42^77.9^29
Felipe Lopez^WAS^Ala-pivot^196.11^70.3^27
Ryan Zimmerman^WAS^Alero^201.5^79.8^22
Nook Logan^WAS^Escolta^198.81^68.4^27
Ryan Church^WAS^Escolta^196.11^72.2^28
Kory Casto^WAS^Escolta^196.11^76.0^25
Mike Restovich^WAS^Escolta^204.17^97.66^28
Alex Escobar^WAS^Escolta^196.11^72.2^28
Austin Kearns^WAS^Escolta^201.5^83.6^27
Chris Snelling^WAS^Escolta^188.06^62.7^25
Billy Traber^WAS^Base^206.86^77.9^27
Tim Redding^WAS^Base^193.42^76.0^29
John Patterson^WAS^Base^206.86^79.04^29
Shawn Hill^WAS^Base^198.81^70.3^26
Joel Hanrahan^WAS^Base^201.5^81.7^25
Mike O'Connor^WAS^Base^201.5^64.6^27
Emiliano Fruto^WAS^Pivot^201.5^89.3^23
Chris Schroder^WAS^Pivot^201.5^79.8^29
Brett Campbell^WAS^Pivot^193.42^64.6^25
Beltran Perez^WAS^Pivot^198.81^68.4^25
Levale Speigner^WAS^Pivot^190.75^64.6^26
Jason Bergmann^WAS^Pivot^204.17^72.2^25
Saul Rivera^WAS^Pivot^190.75^57.0^29
Chris Booker^WAS^Pivot^201.5^87.4^30
Micah Bowie^WAS^Pivot^204.17^77.14^32
Jon Rauch^WAS^Pivot^222.99^98.8^28
Jerome Williams^WAS^Pivot^201.5^93.48^25
Luis Ayala^WAS^Pivot^198.81^70.68^29
Ryan Wagner^WAS^Pivot^204.17^79.8^25
Chad Cordero^WAS^Pivot^193.42^75.24^25
Humberto Cota^PIT^Base^193.42^79.8^28
Ronny Paulino^PIT^Base^201.5^81.7^26
Adam LaRoche^PIT^Pivot^201.5^68.4^27
Ryan Doumit^PIT^Pivot^193.42^76.0^26
Brad Eldred^PIT^Pivot^206.86^93.1^27
Jose Castillo^PIT^Alero^196.11^76.0^26
Jack Wilson^PIT^Ala-pivot^193.42^72.96^29
Freddy Sanchez^PIT^Alero^188.06^72.96^29
Jason Bay^PIT^Escolta^198.81^76.0^28
Jose Bautista^PIT^Escolta^193.42^72.96^26
Xavier Nady^PIT^Escolta^198.81^77.9^28
Jody Gerut^PIT^Escolta^193.42^72.2^29
Nate McLouth^PIT^Escolta^190.75^70.68^25
Chris Duffy^PIT^Escolta^188.06^64.6^27
Rajai Davis^PIT^Escolta^190.75^74.86^26
Shane Youman^PIT^Base^204.17^83.22^27
Yoslan Herrera^PIT^Base^198.81^76.0^26
Josh Shortslef^PIT^Base^204.17^83.6^25
Zach Duke^PIT^Base^198.81^78.66^24
Paul Maholm^PIT^Base^198.81^85.5^25
Tom Gorzelanny^PIT^Base^198.81^78.66^25
Shawn Chacon^PIT^Base^201.5^80.56^29
Tony Armas Jr.^PIT^Base^201.5^85.5^29
Ian Snell^PIT^Base^190.75^64.6^25
Sean Burnett^PIT^Base^190.75^72.2^24
John Grabow^PIT^Pivot^198.81^79.8^28
Marty McLeary^PIT^Pivot^206.86^87.4^32
Salomon Torres^PIT^Pivot^190.75^79.8^35
Damaso Marte^PIT^Pivot^198.81^76.0^32
Matt Capps^PIT^Pivot^201.5^90.44^23
Josh Sharpless^PIT^Pivot^206.86^88.92^26
Bryan Bullington^PIT^Pivot^204.17^84.36^26
Jonah Bayliss^PIT^Pivot^198.81^76.0^27
Brian Rogers^PIT^Pivot^204.17^72.2^25
Juan Perez^PIT^Pivot^193.42^64.6^28
Bengie Molina^SF^Base^190.75^83.6^33
Eliezer Alfonzo^SF^Base^193.42^84.74^28
Lance Niekro^SF^Pivot^201.5^79.8^28
Mark Sweeney^SF^Pivot^196.11^81.7^37
Ray Durham^SF^Alero^182.68^74.48^35
Kevin Frandsen^SF^Alero^193.42^66.5^25
Omar Vizquel^SF^Ala-pivot^185.37^66.5^40
Rich Aurilia^SF^Alero^196.11^71.82^35
Pedro Feliz^SF^Alero^196.11^77.9^32
Todd Linden^SF^Escolta^201.5^79.8^27
Dave Roberts^SF^Escolta^188.06^68.4^35
Jason Ellison^SF^Escolta^188.06^68.4^29
Randy Winn^SF^Escolta^198.81^74.86^33
Ryan Klesko^SF^Escolta^201.5^83.6^36
Barry Bonds^SF^Escolta^198.81^86.64^43
Fred Lewis^SF^Escolta^198.81^72.2^26
Kelyn Acosta^SF^Base^196.11^77.52^22
Jonathan Sanchez^SF^Base^198.81^62.7^24
Matt Cain^SF^Base^201.5^82.08^22
Matt Morris^SF^Base^206.86^83.6^33
Russ Ortiz^SF^Base^196.11^79.04^33
Noah Lowry^SF^Base^198.81^79.8^26
Barry Zito^SF^Base^204.17^81.7^29
Vinnie Chulk^SF^Pivot^198.81^74.1^28
Kevin Correia^SF^Pivot^201.5^76.0^27
Steve Kline^SF^Pivot^196.11^81.7^35
Armando Benitez^SF^Pivot^204.17^87.02^34
Scott Munter^SF^Pivot^209.55^91.2^27
Jack Taschner^SF^Pivot^201.5^78.66^29
Brian Wilson^SF^Pivot^196.11^77.9^25
Merkin Valdez^SF^Pivot^206.86^79.04^25
Brad Hennessey^SF^Pivot^198.81^70.3^27
Billy Sadler^SF^Pivot^193.42^72.2^25
Pat Misch^SF^Pivot^198.81^64.6^26
Gary Bennett^STL^Base^193.42^79.04^35
Yadier Molina^STL^Base^190.75^85.5^25
John Nelson^STL^Pivot^196.11^72.2^28
Albert Pujols^STL^Pivot^201.5^85.5^27
Adam Kennedy^STL^Alero^196.11^70.3^31
Aaron Miles^STL^Alero^180.01^68.4^30
David Eckstein^STL^Ala-pivot^180.01^62.7^32
Scott Rolen^STL^Alero^204.17^91.2^32
Scott Spiezio^STL^Alero^198.81^83.6^34
Jim Edmonds^STL^Escolta^196.11^80.56^37
So Taguchi^STL^Escolta^188.06^61.94^38
Juan Encarnacion^STL^Escolta^201.5^81.7^31
Skip Schumaker^STL^Escolta^188.06^66.5^27
John Rodriguez^STL^Escolta^193.42^77.9^29
Chris Duncan^STL^Escolta^206.86^79.8^26
Adam Wainwright^STL^Base^212.24^77.9^26
Mark Mulder^STL^Base^209.55^79.04^30
Anthony Reyes^STL^Base^198.81^81.7^25
Ryan Franklin^STL^Base^201.5^68.4^34
Kip Wells^STL^Base^201.5^76.0^30
Chris Carpenter^STL^Base^209.55^87.4^32
Russ Springer^STL^Pivot^204.17^80.18^38
Jason Isringhausen^STL^Pivot^201.5^87.4^34
Ricardo Rincon^STL^Pivot^185.37^72.2^37
Braden Looper^STL^Pivot^201.5^83.6^32
Randy Flores^STL^Pivot^193.42^68.4^32
Josh Hancock^STL^Pivot^201.5^77.9^29
Brad Thompson^STL^Pivot^196.11^72.2^25
Tyler Johnson^STL^Pivot^198.81^68.4^26
Chris Narveson^STL^Pivot^201.5^77.9^25
Randy Keisler^STL^Pivot^201.5^72.2^31
Josh Kinney^STL^Pivot^196.11^74.1^28
